fecha,gps,longitud,latitud,cuenca,region,codigo_region,codigo_distrito,poblacion,organizacion,permiso,ano_construcion,tipo_extracion,grupo_tipo_extracion,grupo_gestion,pago,calidad_agua,calida_grupo,cantidad,fuente,tipo_PuntoAgua
2013-02-27,1565,34.9,-4.46214025        ,Internal               ,Singida      ,13,2,300,VWC             ,,1990,nira/tanira  ,nira/tanira    ,user-group,pay annually         ,soft           ,good   ,insufficient,shallow well        ,hand pump                  
2013-02-27,2109,35.4,-4.23075925        ,Internal               ,Manyara      ,21,1,1,Water Board     ,Y,1998,mono         ,mono           ,user-group,pay per bucket       ,soft           ,good   ,insufficient,spring              ,communal standpipe         
2013-02-27,1294,37.4,-3.3157097         ,Pangani                ,Kilimanjaro  ,3,4,60,VWC             ,Y,1974,gravity      ,gravity        ,user-group,unknown              ,soft           ,good   ,insufficient,spring              ,communal standpipe         
2013-02-27,1647,35.1,-4.56670544        ,Internal               ,Manyara      ,21,2,241,VWC             ,Y,2007,submersible  ,submersible    ,user-group,pay per bucket       ,salty          ,salty  ,dry         ,rainwater harvesting,communal standpipe         
2013-02-27,2078,35.4,-4.21291416        ,Internal               ,Manyara      ,21,1,155,Water Board     ,Y,1998,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2013-02-27,1354,37.2,-3.22521375        ,Pangani                ,Kilimanjaro  ,3,5,65,Water Board     ,Y,1999,gravity      ,gravity        ,user-group,pay per bucket       ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2013-02-27,925,35.3,-10.70696593       ,Ruvuma / Southern Coast,Ruvuma       ,10,2,375,VWC             ,Y,1996,nira/tanira  ,nira/tanira    ,user-group,pay when scheme fails,soft           ,good   ,dry         ,shallow well        ,hand pump                  
2013-02-27,724,37.4,-3.41659643        ,Pangani                ,Kilimanjaro  ,3,4,1,VWC             ,Y,1974,gravity      ,gravity        ,user-group,unknown              ,soft           ,good   ,insufficient,spring              ,communal standpipe         
2013-02-27,1465,37.6,-3.04603701        ,Internal               ,Kilimanjaro  ,3,1,1,Parastatal      ,Y,1997,gravity      ,gravity        ,parastatal,never pay            ,soft           ,good   ,seasonal    ,rainwater harvesting,communal standpipe         
2013-02-27,971,36,-10.70667532       ,Ruvuma / Southern Coast,Ruvuma       ,10,5,250,VWC             ,Y,1983,gravity      ,gravity        ,user-group,pay monthly          ,soft           ,good   ,seasonal    ,river               ,communal standpipe         
2013-02-27,1369,35,-10.95944805       ,Lake Nyasa             ,Ruvuma       ,10,3,50,VWC             ,Y,1993,gravity      ,gravity        ,user-group,unknown              ,soft           ,good   ,dry         ,spring              ,communal standpipe         
2013-02-27,1150,37.4,-3.32716775        ,Pangani                ,Kilimanjaro  ,3,4,60,VWC             ,Y,1974,gravity      ,gravity        ,user-group,unknown              ,soft           ,good   ,insufficient,spring              ,communal standpipe         
2013-02-27,2011,35.4,-4.2174892         ,Internal               ,Manyara      ,21,1,156,Water Board     ,Y,2010,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2013-02-27,799,36,-10.76655258       ,Ruvuma / Southern Coast,Ruvuma       ,10,5,400,WUG             ,N,1998,swn 80       ,swn 80         ,user-group,pay annually         ,soft           ,good   ,insufficient,shallow well        ,hand pump                  
2013-02-27,1441,37.6,-3.05226209        ,Internal               ,Kilimanjaro  ,3,1,1,Parastatal      ,Y,2003,gravity      ,gravity        ,parastatal,never pay            ,soft           ,good   ,insufficient,rainwater harvesting,communal standpipe         
2013-02-27,2027,35.4,-4.21472883        ,Internal               ,Manyara      ,21,1,155,Water Board     ,Y,2010,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2013-02-27,1487,34.6,-1.93747766        ,Lake Victoria          ,Mara         ,20,2,480,Other           ,Y,2011,nira/tanira  ,nira/tanira    ,user-group,unknown              ,salty          ,salty  ,enough      ,shallow well        ,hand pump                  
2013-02-27,1272,37.4,-3.31644258        ,Pangani                ,Kilimanjaro  ,3,4,70,VWC             ,Y,1974,gravity      ,gravity        ,user-group,unknown              ,soft           ,good   ,insufficient,spring              ,communal standpipe         
2013-02-27,1790,37.6,-3.03626167        ,Internal               ,Kilimanjaro  ,3,1,1,Company         ,Y,2009,gravity      ,gravity        ,commercial,pay monthly          ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2013-02-27,2097,35.4,-4.24204427        ,Internal               ,Manyara      ,21,1,225,Water Board     ,Y,2011,mono         ,mono           ,user-group,pay per bucket       ,soft           ,good   ,insufficient,spring              ,communal standpipe multiple
2013-02-27,2076,35.4,-4.20609702        ,Internal               ,Manyara      ,21,1,201,Water Board     ,Y,1998,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2013-02-27,603,37.7,-4.5543569         ,Pangani                ,Manyara      ,21,4,300,                ,Y,2000,nira/tanira  ,nira/tanira    ,user-group,never pay            ,salty          ,salty  ,dry         ,shallow well        ,hand pump                  
2013-02-27,1283,37.2,-3.23094691        ,Pangani                ,Kilimanjaro  ,3,5,55,Water Board     ,Y,1999,gravity      ,gravity        ,user-group,pay per bucket       ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2013-02-27,1191,37.3,-5.38839973        ,Pangani                ,Manyara      ,21,5,300,VWC             ,Y,1970,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,dry         ,spring              ,communal standpipe         
2013-02-27,1439,34.6,-1.91241822        ,Lake Victoria          ,Mara         ,20,2,500,Other           ,Y,1993,nira/tanira  ,nira/tanira    ,user-group,never pay            ,soft           ,good   ,insufficient,shallow well        ,hand pump                  
2013-02-27,0,34,-3.11375626        ,Lake Victoria          ,Shinyanga    ,17,2,0,WUG             ,N,,nira/tanira  ,nira/tanira    ,user-group,other                ,soft           ,good   ,insufficient,shallow well        ,hand pump                  
2013-02-27,1407,37.4,-3.3029243999999998,Pangani                ,Kilimanjaro  ,3,4,60,VWC             ,Y,1974,gravity      ,gravity        ,user-group,unknown              ,soft           ,good   ,insufficient,spring              ,other                      
2013-02-27,895,37.4,-3.33741844        ,Pangani                ,Kilimanjaro  ,3,4,1,VWC             ,Y,1974,gravity      ,gravity        ,user-group,unknown              ,soft           ,good   ,insufficient,spring              ,communal standpipe         
2013-02-27,1693,35.2,-4.65464652        ,Internal               ,Manyara      ,21,2,283,VWC             ,Y,2008,submersible  ,submersible    ,user-group,pay per bucket       ,salty          ,salty  ,dry         ,rainwater harvesting,communal standpipe         
2013-02-27,902,35.3,-10.78296998       ,Ruvuma / Southern Coast,Ruvuma       ,10,2,0,VWC             ,Y,1986,gravity      ,gravity        ,user-group,pay annually         ,soft           ,good   ,enough      ,river               ,communal standpipe         
2013-02-28,1648,35,-4.45543202        ,Internal               ,Singida      ,13,2,90,VWC             ,,2000,other        ,other          ,user-group,never pay            ,soft           ,good   ,insufficient,rainwater harvesting,communal standpipe         
2013-02-28,874,36,-10.72661048       ,Ruvuma / Southern Coast,Ruvuma       ,10,5,230,VWC             ,Y,1983,gravity      ,gravity        ,user-group,pay when scheme fails,soft           ,good   ,seasonal    ,river               ,communal standpipe         
2013-02-28,1010,37.4,-3.32129909        ,Pangani                ,Kilimanjaro  ,3,4,40,VWC             ,Y,1975,gravity      ,gravity        ,user-group,unknown              ,soft           ,good   ,insufficient,spring              ,communal standpipe         
2013-02-28,0,33.6,-3.23562703        ,Lake Victoria          ,Shinyanga    ,17,2,0,WUG             ,N,,nira/tanira  ,nira/tanira    ,user-group,never pay            ,soft           ,good   ,enough      ,shallow well        ,hand pump                  
2013-02-28,0,33.7,-3.01929878        ,Lake Victoria          ,Shinyanga    ,17,2,0,WUG             ,N,,swn 80       ,swn 80         ,user-group,never pay            ,soft           ,good   ,enough      ,shallow well        ,hand pump                  
2013-02-28,896,36,-10.71778179       ,Ruvuma / Southern Coast,Ruvuma       ,10,5,180,VWC             ,N,2012,gravity      ,gravity        ,user-group,pay when scheme fails,soft           ,good   ,seasonal    ,river               ,communal standpipe         
2013-02-28,938,35.4,-10.73089531       ,Ruvuma / Southern Coast,Ruvuma       ,10,2,0,VWC             ,Y,1987,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,river               ,communal standpipe         
2013-02-28,1110,37.1,-5.71352991        ,Wami / Ruvu            ,Manyara      ,21,5,1,VWC             ,Y,2006,submersible  ,submersible    ,user-group,never pay            ,soft           ,good   ,enough      ,machine dbh         ,communal standpipe multiple
2013-02-28,1263,37.2,-5.36894805        ,Pangani                ,Manyara      ,21,5,1200,VWC             ,Y,1969,gravity      ,gravity        ,user-group,never pay            ,salty          ,salty  ,insufficient,spring              ,other                      
2013-02-28,0,33.5,-2.89657521        ,Lake Victoria          ,Shinyanga    ,17,2,0,WUG             ,N,,nira/tanira  ,nira/tanira    ,user-group,never pay            ,soft           ,good   ,enough      ,shallow well        ,hand pump                  
2013-02-28,950,35.4,-10.73095783       ,Ruvuma / Southern Coast,Ruvuma       ,10,2,0,VWC             ,Y,1987,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,river               ,communal standpipe         
2013-02-28,1478,37.6,-3.07212859        ,Pangani                ,Kilimanjaro  ,3,1,1,Company         ,Y,1980,gravity      ,gravity        ,commercial,pay monthly          ,soft           ,good   ,insufficient,spring              ,communal standpipe multiple
2013-02-28,1373,37.4,-3.30341806        ,Pangani                ,Kilimanjaro  ,3,4,100,VWC             ,Y,1975,gravity      ,gravity        ,user-group,unknown              ,soft           ,good   ,insufficient,spring              ,communal standpipe         
2013-02-28,1573,34.9,-4.5408062000000005,Internal               ,Singida      ,13,2,250,VWC             ,,2000,submersible  ,submersible    ,user-group,pay per bucket       ,soft           ,good   ,insufficient,machine dbh         ,communal standpipe         
2013-02-28,933,35.4,-10.72497595       ,Ruvuma / Southern Coast,Ruvuma       ,10,2,0,VWC             ,Y,1987,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,river               ,communal standpipe         
2013-02-28,690,37.5,-3.52666739        ,Pangani                ,Kilimanjaro  ,3,4,245,Water Board     ,Y,2008,submersible  ,submersible    ,user-group,pay per bucket       ,soft           ,good   ,enough      ,machine dbh         ,communal standpipe         
2013-02-28,1661,37.4,-3.28439852        ,Pangani                ,Kilimanjaro  ,3,4,80,VWC             ,Y,2009,gravity      ,gravity        ,user-group,unknown              ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2013-02-28,1343,37.6,-3.07376966        ,Pangani                ,Kilimanjaro  ,3,1,1,Company         ,Y,2005,gravity      ,gravity        ,commercial,pay monthly          ,soft           ,good   ,insufficient,rainwater harvesting,communal standpipe         
2013-02-28,857,37.4,-3.33764593        ,Pangani                ,Kilimanjaro  ,3,4,150,VWC             ,Y,1975,gravity      ,gravity        ,user-group,unknown              ,soft           ,good   ,insufficient,spring              ,other                      
2013-02-28,905,36,-10.72254723       ,Ruvuma / Southern Coast,Ruvuma       ,10,5,350,VWC             ,Y,1983,gravity      ,gravity        ,user-group,pay monthly          ,soft           ,good   ,seasonal    ,river               ,communal standpipe         
2013-02-28,1414,37.6,-3.07108685        ,Pangani                ,Kilimanjaro  ,3,1,1,Company         ,Y,2000,gravity      ,gravity        ,commercial,pay monthly          ,soft           ,good   ,insufficient,spring              ,communal standpipe         
2013-02-28,1661,37.6,-3.07830141        ,Pangani                ,Kilimanjaro  ,3,1,1,Parastatal      ,Y,2002,gravity      ,gravity        ,parastatal,never pay            ,soft           ,good   ,insufficient,rainwater harvesting,communal standpipe         
2013-02-28,0,33.6,-3.03144071        ,Lake Victoria          ,Shinyanga    ,17,2,0,WUG             ,N,,swn 80       ,swn 80         ,user-group,never pay            ,soft           ,good   ,enough      ,shallow well        ,hand pump                  
2013-02-28,1505,34.9,-10.95477855       ,Lake Nyasa             ,Ruvuma       ,10,3,60,VWC             ,Y,1994,gravity      ,gravity        ,user-group,unknown              ,soft           ,good   ,dry         ,spring              ,communal standpipe         
2013-02-28,1595,34.9,-4.51163722        ,Internal               ,Singida      ,13,2,1,VWC             ,,1970,mono         ,mono           ,user-group,unknown              ,unknown        ,unknown,dry         ,machine dbh         ,communal standpipe         
2013-02-28,1505,34.9,-10.95165006       ,Lake Nyasa             ,Ruvuma       ,10,3,60,VWC             ,Y,1994,gravity      ,gravity        ,user-group,unknown              ,soft           ,good   ,dry         ,spring              ,communal standpipe         
2013-02-28,1663,37.4,-3.28638261        ,Pangani                ,Kilimanjaro  ,3,4,80,VWC             ,Y,1975,gravity      ,gravity        ,user-group,unknown              ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2013-02-28,1511,37.6,-3.08597018        ,Pangani                ,Kilimanjaro  ,3,1,1,Company         ,Y,2000,gravity      ,gravity        ,commercial,pay monthly          ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2013-02-28,0,33.5,-3.24413097        ,Lake Victoria          ,Shinyanga    ,17,2,0,WUG             ,N,,other        ,other          ,user-group,never pay            ,unknown        ,unknown,enough      ,machine dbh         ,other                      
2013-02-28,1296,35,-10.93687542       ,Lake Nyasa             ,Ruvuma       ,10,3,50,VWC             ,Y,1994,gravity      ,gravity        ,user-group,unknown              ,soft           ,good   ,dry         ,spring              ,communal standpipe         
2013-02-28,1563,34.9,-4.53369106        ,Internal               ,Singida      ,13,2,1,VWC             ,,1990,other        ,other          ,user-group,unknown              ,unknown        ,unknown,dry         ,shallow well        ,other                      
2013-02-28,1545,37.4,-3.29504171        ,Pangani                ,Kilimanjaro  ,3,4,60,VWC             ,Y,1975,gravity      ,gravity        ,user-group,unknown              ,soft           ,good   ,insufficient,spring              ,communal standpipe         
2013-02-28,1400,34.9,-10.94351559       ,Lake Nyasa             ,Ruvuma       ,10,3,40,VWC             ,Y,2008,gravity      ,gravity        ,user-group,unknown              ,soft           ,good   ,insufficient,spring              ,communal standpipe         
2013-02-28,904,37.4,-3.32642053        ,Pangani                ,Kilimanjaro  ,3,4,30,VWC             ,Y,1975,gravity      ,gravity        ,user-group,unknown              ,soft           ,good   ,insufficient,spring              ,communal standpipe         
2013-02-28,1530,37.4,-3.29371501        ,Pangani                ,Kilimanjaro  ,3,4,1,VWC             ,Y,1975,gravity      ,gravity        ,user-group,unknown              ,soft           ,good   ,insufficient,spring              ,other                      
2013-02-28,1598,34.9,-4.55093167        ,Internal               ,Singida      ,13,2,250,VWC             ,,2000,submersible  ,submersible    ,user-group,pay per bucket       ,soft           ,good   ,insufficient,machine dbh         ,communal standpipe         
2013-02-28,1277,37.4,-3.30051617        ,Pangani                ,Kilimanjaro  ,3,4,130,VWC             ,Y,1975,gravity      ,gravity        ,user-group,unknown              ,soft           ,good   ,insufficient,spring              ,other                      
2013-02-28,1312,37.6,-3.06058381        ,Pangani                ,Kilimanjaro  ,3,1,514,Parastatal      ,Y,2007,gravity      ,gravity        ,parastatal,never pay            ,soft           ,good   ,seasonal    ,rainwater harvesting,communal standpipe         
2013-02-28,1071,37.1,-5.72849303        ,Wami / Ruvu            ,Manyara      ,21,5,1,VWC             ,Y,2006,submersible  ,submersible    ,user-group,never pay            ,soft           ,good   ,enough      ,machine dbh         ,communal standpipe multiple
2013-02-28,1588,34.9,-4.48374509        ,Internal               ,Singida      ,13,2,300,VWC             ,,1990,afridev      ,afridev        ,user-group,never pay            ,soft           ,good   ,insufficient,machine dbh         ,hand pump                  
2013-02-28,1313,35,-10.92606327       ,Lake Nyasa             ,Ruvuma       ,10,3,30,VWC             ,Y,1994,gravity      ,gravity        ,user-group,unknown              ,soft           ,good   ,dry         ,spring              ,communal standpipe         
2013-02-28,1205,37.1,-5.3076958         ,Pangani                ,Manyara      ,21,5,300,VWC             ,Y,1994,submersible  ,submersible    ,user-group,never pay            ,salty          ,salty  ,enough      ,machine dbh         ,communal standpipe         
2013-02-28,0,33.6,-3.03857746        ,Lake Victoria          ,Shinyanga    ,17,2,0,WUG             ,N,,swn 80       ,swn 80         ,user-group,other                ,soft           ,good   ,enough      ,shallow well        ,hand pump                  
2013-02-28,1574,37.4,-3.29215145        ,Pangani                ,Kilimanjaro  ,3,4,100,VWC             ,Y,1975,gravity      ,gravity        ,user-group,unknown              ,soft           ,good   ,insufficient,spring              ,other                      
2013-02-28,970,35.4,-10.61818096       ,Ruvuma / Southern Coast,Ruvuma       ,10,2,550,VWC             ,Y,1995,india mark ii,india mark ii  ,user-group,pay when scheme fails,soft           ,good   ,seasonal    ,shallow well        ,hand pump                  
2013-02-28,959,35.4,-10.72890073       ,Ruvuma / Southern Coast,Ruvuma       ,10,2,0,VWC             ,Y,1987,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,river               ,communal standpipe         
2013-02-28,0,33.5,-2.90594293        ,Lake Victoria          ,Shinyanga    ,17,2,0,WUG             ,N,,nira/tanira  ,nira/tanira    ,user-group,never pay            ,soft           ,good   ,enough      ,shallow well        ,hand pump                  
2013-02-28,1284,37.4,-3.3015998         ,Pangani                ,Kilimanjaro  ,3,4,55,VWC             ,Y,1975,gravity      ,gravity        ,user-group,unknown              ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2013-02-28,0,33.5,-3.24120397        ,Lake Victoria          ,Shinyanga    ,17,2,0,WUG             ,N,,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,machine dbh         ,communal standpipe multiple
2013-02-28,0,33.5,-2.878084          ,Lake Victoria          ,Shinyanga    ,17,2,0,WUG             ,N,,nira/tanira  ,nira/tanira    ,user-group,never pay            ,soft           ,good   ,enough      ,shallow well        ,hand pump                  
2013-02-28,1334,37.4,-3.29852099        ,Pangani                ,Kilimanjaro  ,3,4,60,VWC             ,Y,1975,gravity      ,gravity        ,user-group,unknown              ,soft           ,good   ,enough      ,spring              ,other                      
2013-02-28,1212,35,-10.90171523       ,Lake Nyasa             ,Ruvuma       ,10,3,120,VWC             ,Y,1994,gravity      ,gravity        ,user-group,unknown              ,soft           ,good   ,dry         ,spring              ,communal standpipe         
2013-02-28,1552,37.4,-3.29042496        ,Pangani                ,Kilimanjaro  ,3,4,140,VWC             ,Y,1975,gravity      ,gravity        ,user-group,unknown              ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2013-02-28,1079,37.1,-5.72432725        ,Wami / Ruvu            ,Manyara      ,21,5,1,VWC             ,Y,2006,submersible  ,submersible    ,user-group,never pay            ,soft           ,good   ,enough      ,machine dbh         ,communal standpipe multiple
2013-03-01,876,36,-10.73030401       ,Ruvuma / Southern Coast,Ruvuma       ,10,5,200,WUG             ,N,1998,swn 80       ,swn 80         ,user-group,pay monthly          ,soft           ,good   ,insufficient,shallow well        ,hand pump                  
2013-03-01,1108,37.1,-5.737026599999999 ,Wami / Ruvu            ,Manyara      ,21,5,1,VWC             ,Y,2006,submersible  ,submersible    ,user-group,never pay            ,soft           ,good   ,enough      ,machine dbh         ,communal standpipe multiple
2013-03-01,801,36,-10.700035         ,Ruvuma / Southern Coast,Ruvuma       ,10,5,230,VWC             ,Y,1982,gravity      ,gravity        ,user-group,pay monthly          ,soft           ,good   ,seasonal    ,river               ,communal standpipe         
2013-03-01,823,36,-10.70980482       ,Ruvuma / Southern Coast,Ruvuma       ,10,5,120,VWC             ,Y,1983,gravity      ,gravity        ,user-group,pay when scheme fails,soft           ,good   ,seasonal    ,river               ,communal standpipe         
2013-03-01,0,33.7,-3.27390492        ,Internal               ,Shinyanga    ,17,2,0,WUG             ,N,,nira/tanira  ,nira/tanira    ,user-group,other                ,soft           ,good   ,enough      ,shallow well        ,hand pump                  
2013-03-01,821,36,-10.69242575       ,Ruvuma / Southern Coast,Ruvuma       ,10,5,230,VWC             ,Y,1983,gravity      ,gravity        ,user-group,pay monthly          ,soft           ,good   ,enough      ,river               ,communal standpipe         
2013-03-01,1547,34.8,-4.55524322        ,Internal               ,Singida      ,13,2,400,VWC             ,,2000,afridev      ,afridev        ,user-group,pay per bucket       ,soft           ,good   ,insufficient,machine dbh         ,hand pump                  
2013-03-01,0,33.6,-2.98080266        ,Lake Victoria          ,Shinyanga    ,17,2,0,WUG             ,N,,nira/tanira  ,nira/tanira    ,user-group,never pay            ,soft           ,good   ,enough      ,shallow well        ,hand pump                  
2013-03-01,1301,36.9,-5.72553924        ,Wami / Ruvu            ,Manyara      ,21,5,3000,VWC             ,Y,2010,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,seasonal    ,rainwater harvesting,communal standpipe         
2013-03-01,0,33.7,-3.30627352        ,Internal               ,Shinyanga    ,17,2,0,WUG             ,N,,nira/tanira  ,nira/tanira    ,user-group,other                ,soft           ,good   ,enough      ,shallow well        ,hand pump                  
2013-03-01,0,33.6,-2.90691956        ,Lake Victoria          ,Shinyanga    ,17,2,0,WUG             ,N,,swn 80       ,swn 80         ,user-group,never pay            ,soft           ,good   ,enough      ,shallow well        ,hand pump                  
2013-03-01,0,33.7,-3.30274079        ,Internal               ,Shinyanga    ,17,2,0,WUG             ,N,,nira/tanira  ,nira/tanira    ,user-group,other                ,soft           ,good   ,enough      ,shallow well        ,hand pump                  
2013-03-01,2187,35.4,-4.13379675        ,Internal               ,Manyara      ,21,1,235,WUA             ,Y,1998,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2013-03-01,1245,37.6,-3.10892681        ,Pangani                ,Kilimanjaro  ,3,1,1,Company         ,Y,2000,gravity      ,gravity        ,commercial,pay monthly          ,soft           ,good   ,insufficient,spring              ,communal standpipe multiple
2013-03-01,804,36.1,-10.68133544       ,Ruvuma / Southern Coast,Ruvuma       ,10,5,300,Parastatal      ,N,2012,swn 80       ,swn 80         ,parastatal,pay when scheme fails,soft           ,good   ,insufficient,shallow well        ,hand pump                  
2013-03-01,1575,34.8,-4.55049119        ,Internal               ,Singida      ,13,2,150,VWC             ,,1990,mono         ,mono           ,user-group,pay per bucket       ,soft           ,good   ,insufficient,machine dbh         ,communal standpipe         
2013-03-01,1672,35.1,-4.2480894000000005,Internal               ,Manyara      ,21,2,1892,VWC             ,Y,2011,other - play ,other handpump ,user-group,pay per bucket       ,salty          ,salty  ,insufficient,rainwater harvesting,hand pump                  
2013-03-01,2176,35.5,-4.16038003        ,Internal               ,Manyara      ,21,1,158,WUA             ,Y,1992,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,insufficient,river               ,communal standpipe         
2013-03-01,0,33.6,-2.94156179        ,Lake Victoria          ,Shinyanga    ,17,2,0,WUG             ,N,,swn 80       ,swn 80         ,user-group,never pay            ,soft           ,good   ,enough      ,shallow well        ,hand pump                  
2013-03-01,1538,34.8,-4.53854372        ,Internal               ,Singida      ,13,2,1,VWC             ,,1990,mono         ,mono           ,user-group,unknown              ,unknown        ,unknown,dry         ,machine dbh         ,communal standpipe         
2013-03-01,796,36.1,-10.68157292       ,Ruvuma / Southern Coast,Ruvuma       ,10,5,220,VWC             ,Y,1982,gravity      ,gravity        ,user-group,pay monthly          ,soft           ,good   ,dry         ,river               ,communal standpipe         
2013-03-01,0,33.6,-2.93623438        ,Lake Victoria          ,Shinyanga    ,17,2,0,WUG             ,N,,nira/tanira  ,nira/tanira    ,user-group,never pay            ,soft           ,good   ,enough      ,shallow well        ,hand pump                  
2013-03-01,865,36,-10.73023954       ,Ruvuma / Southern Coast,Ruvuma       ,10,5,250,VWC             ,Y,1983,gravity      ,gravity        ,user-group,pay when scheme fails,soft           ,good   ,seasonal    ,river               ,communal standpipe         
2013-03-01,804,36,-10.68948345       ,Ruvuma / Southern Coast,Ruvuma       ,10,5,300,VWC             ,Y,2005,gravity      ,gravity        ,parastatal,pay when scheme fails,soft           ,good   ,insufficient,river               ,communal standpipe         
2013-03-01,0,33.6,-2.90763334        ,Lake Victoria          ,Shinyanga    ,17,2,0,WUG             ,N,,nira/tanira  ,nira/tanira    ,user-group,never pay            ,soft           ,good   ,enough      ,shallow well        ,hand pump                  
2013-03-01,0,33.6,-2.9436776         ,Lake Victoria          ,Shinyanga    ,17,2,0,WUG             ,N,,swn 80       ,swn 80         ,user-group,never pay            ,soft           ,good   ,enough      ,shallow well        ,hand pump                  
2013-03-01,1516,34.8,-4.55144639        ,Internal               ,Singida      ,13,2,150,VWC             ,,1990,nira/tanira  ,nira/tanira    ,user-group,pay annually         ,unknown        ,unknown,insufficient,shallow well        ,hand pump                  
2013-03-01,0,33.6,-2.95014867        ,Lake Victoria          ,Shinyanga    ,17,2,0,WUG             ,N,,swn 80       ,swn 80         ,user-group,other                ,soft           ,good   ,enough      ,shallow well        ,hand pump                  
2013-03-02,1505,34.8,-4.49871799        ,Internal               ,Singida      ,13,2,450,VWC             ,,2000,mono         ,mono           ,user-group,pay per bucket       ,soft           ,good   ,insufficient,machine dbh         ,communal standpipe         
2013-03-02,1504,34.8,-4.50219612        ,Internal               ,Singida      ,13,2,230,VWC             ,,1990,nira/tanira  ,nira/tanira    ,user-group,pay annually         ,soft           ,good   ,insufficient,shallow well        ,hand pump                  
2013-03-02,1505,34.8,-4.49070063        ,Internal               ,Singida      ,13,2,200,VWC             ,,1990,nira/tanira  ,nira/tanira    ,user-group,pay annually         ,soft           ,good   ,insufficient,shallow well        ,hand pump                  
2013-03-02,1417,37.6,-3.22690714        ,Pangani                ,Kilimanjaro  ,3,1,1,Company         ,Y,1980,gravity      ,gravity        ,commercial,pay monthly          ,soft           ,good   ,insufficient,spring              ,communal standpipe         
2013-03-02,860,36.1,-10.5982255        ,Ruvuma / Southern Coast,Ruvuma       ,10,5,560,WUG             ,N,1997,nira/tanira  ,nira/tanira    ,user-group,pay monthly          ,soft           ,good   ,insufficient,shallow well        ,hand pump                  
2013-03-02,1383,36.7,-5.91442389        ,Wami / Ruvu            ,Manyara      ,21,5,1,VWC             ,Y,2004,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,insufficient,spring              ,other                      
2013-03-02,1323,36.8,-5.93931169        ,Wami / Ruvu            ,Manyara      ,21,5,1,VWC             ,Y,2009,submersible  ,submersible    ,user-group,never pay            ,soft           ,good   ,enough      ,machine dbh         ,communal standpipe multiple
2013-03-02,847,36.1,-10.59324941       ,Ruvuma / Southern Coast,Ruvuma       ,10,5,200,WUG             ,N,1997,nira/tanira  ,nira/tanira    ,user-group,pay monthly          ,soft           ,good   ,insufficient,shallow well        ,hand pump                  
2013-03-02,0,33.8,-3.3297354         ,Internal               ,Shinyanga    ,17,2,0,WUG             ,N,,nira/tanira  ,nira/tanira    ,user-group,other                ,soft           ,good   ,dry         ,shallow well        ,hand pump                  
2013-03-02,1615,37.6,-3.22488323        ,Pangani                ,Kilimanjaro  ,3,1,1,Company         ,Y,1980,gravity      ,gravity        ,commercial,pay monthly          ,soft           ,good   ,insufficient,spring              ,communal standpipe         
2013-03-02,2178,35.5,-4.18989309        ,Internal               ,Manyara      ,21,1,205,WUA             ,Y,1998,gravity      ,gravity        ,user-group,pay when scheme fails,soft           ,good   ,enough      ,spring              ,communal standpipe         
2013-03-02,1337,37.7,-3.69989486        ,Pangani                ,Kilimanjaro  ,3,2,82,VWC             ,N,1972,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,insufficient,spring              ,communal standpipe         
2013-03-02,1495,34.8,-4.51082565        ,Internal               ,Singida      ,13,2,450,VWC             ,,2000,submersible  ,submersible    ,user-group,pay per bucket       ,soft           ,good   ,insufficient,machine dbh         ,communal standpipe         
2013-03-02,1431,37.6,-3.22365684        ,Pangani                ,Kilimanjaro  ,3,1,1,Company         ,Y,1998,gravity      ,gravity        ,commercial,pay monthly          ,soft           ,good   ,insufficient,spring              ,communal standpipe         
2013-03-02,0,0,-2e-08             ,Lake Victoria          ,Shinyanga    ,11,4,0,Parastatal      ,N,,other        ,other          ,parastatal,unknown              ,unknown        ,unknown,dry         ,shallow well        ,other                      
