fecha,gps,longitud,latitud,cuenca,region,codigo_region,codigo_distrito,poblacion,organizacion,permiso,ano_construcion,tipo_extracion,grupo_tipo_extracion,grupo_gestion,pago,calidad_agua,calida_grupo,cantidad,fuente,tipo_PuntoAgua
2013-03-18,981,36.8,-3.487464,'Pangani                ','Arusha       ',2,2,150,'VWC             ',Y,2009,'gravity      ','gravity        ',user-group,'pay per bucket       ','soft           ','good   ',insufficient,'spring              ','communal standpipe         '
2013-03-18,17,39.4,-7.097342,'Wami / Ruvu            ','Dar es Salaam',7,3,100,'VWC             ',N,1980,'mono         ','mono           ',user-group,'never pay            ','salty          ','salty  ','dry         ','machine dbh         ','communal standpipe         '
2013-03-18,1366,35.7,-2.15449,'Internal               ','Arusha       ',2,5,250,'VWC             ',Y,2010,'gravity      ','gravity        ',user-group,'never pay            ','salty          ','salty  ',insufficient,'spring              ','communal standpipe         '
2013-03-18,1094,36.8,-3.424375,'Pangani                ','Arusha       ',2,7,360,'WUA             ',N,2009,'gravity      ','gravity        ',user-group,'unknown              ','soft           ','good   ',insufficient,'rainwater harvesting','communal standpipe         '
2013-03-18,18,39.2,-6.914354,'Wami / Ruvu            ','Dar es Salaam',7,2,90,'Private operator',N,2010,'submersible  ','submersible    ',commercial,'pay per bucket       ','soft           ','good   ','enough      ','machine dbh         ','communal standpipe         '
2013-03-18,1079,37.1,-3.266223,'Pangani                ','Kilimanjaro  ',3,7,1,'Water Board     ',Y,2002,'gravity      ','gravity        ',user-group,'pay monthly          ','soft           ','good   ','enough      ','spring              ','communal standpipe         '
2013-03-18,1686,37.5,-3.261757,'Pangani                ','Kilimanjaro  ',3,4,1,'Other           ',Y,1972,'gravity      ','gravity        ','other     ','never pay            ','soft           ','good   ','enough      ','river               ','other                      '
2013-03-18,930,36.9,-3.562481,'Pangani                ','Arusha       ',2,7,450,'VWC             ',N,2010,'submersible  ','submersible    ',user-group,'pay per bucket       ','soft           ','good   ','enough      ','machine dbh         ','communal standpipe         '
2013-03-18,953,37.1,-3.315807,'Pangani                ','Kilimanjaro  ',3,7,1,'Trust           ',Y,2008,'india mark ii','india mark ii  ',commercial,'never pay            ','salty          ','salty  ','enough      ','machine dbh         ','hand pump                  '
2013-03-18,1165,37.1,-3.22317,'Pangani                ','Kilimanjaro  ',3,7,1,'Water Board     ',Y,2007,'gravity      ','gravity        ',user-group,'pay monthly          ','soft           ','good   ','enough      ','spring              ','communal standpipe         '
2013-03-18,1722,37.5,-3.257791,'Pangani                ','Kilimanjaro  ',3,4,0,'Other           ',Y,1972,'gravity      ','gravity        ','other     ','never pay            ','soft           ','good   ','enough      ','river               ','other                      '
2013-03-18,1266,36.7,-3.428716,'Pangani                ','Arusha       ',2,3,1,'Water Board     ',Y,2000,'gravity      ','gravity        ',user-group,'pay per bucket       ','soft           ','good   ',insufficient,'spring              ','communal standpipe         '
2013-03-18,21,39.2,-6.910287,'Wami / Ruvu            ','Dar es Salaam',7,2,80,'Private operator',N,1997.097914,'submersible  ','submersible    ',commercial,'pay per bucket       ','soft           ','good   ','enough      ','shallow well        ','communal standpipe         '
2013-03-18,1262,35.1,-11.556404,'Lake Nyasa             ','Ruvuma       ',10,3,450,'VWC             ',Y,2007,'gravity      ','gravity        ',user-group,'pay monthly          ','soft           ','good   ','enough      ','spring              ','communal standpipe         '
2013-03-18,1144,37.1,-3.236192,'Pangani                ','Kilimanjaro  ',3,7,1,'Water Board     ',Y,2007,'gravity      ','gravity        ',user-group,'pay monthly          ','soft           ','good   ','enough      ','spring              ','communal standpipe         '
2013-03-18,835,37.5,-3.388264,'Pangani                ','Kilimanjaro  ',3,4,1,'Water authority ',Y,2011,'gravity      ','gravity        ',commercial,'never pay            ','soft           ','good   ','enough      ','spring              ','communal standpipe         '
2013-03-18,1006,36.8,-3.487062,'Pangani                ','Arusha       ',2,2,150,'VWC             ',Y,2009,'gravity      ','gravity        ',user-group,'pay per bucket       ','soft           ','good   ',insufficient,'spring              ','communal standpipe         '
2013-03-18,963,35.9,-3.631104,'Internal               ','Arusha       ',2,1,1,'Parastatal      ',Y,2010,'other        ','other          ',parastatal,'never pay            ','soft           ','good   ','seasonal    ','rainwater harvesting','communal standpipe         '
2013-03-18,-15,39.5,-7.08622,'Wami / Ruvu            ','Dar es Salaam',7,3,100,'VWC             ',N,2000,'submersible  ','submersible    ',user-group,'pay per bucket       ','soft           ','good   ','enough      ','machine dbh         ','communal standpipe         '
2013-03-18,1203,37.1,-3.226318,'Pangani                ','Kilimanjaro  ',3,7,1,'Water Board     ',Y,2002,'gravity      ','gravity        ',user-group,'pay monthly          ','soft           ','good   ','enough      ','spring              ','communal standpipe         '
2013-03-18,925,36.9,-3.562467,'Pangani                ','Arusha       ',2,7,150,'VWC             ',Y,1974,'gravity      ','gravity        ',user-group,'unknown              ','soft           ','good   ',insufficient,'spring              ','communal standpipe multiple'
2013-03-19,1070,36.8,-3.451352,'Pangani                ','Arusha       ',2,2,150,'VWC             ',Y,1988,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ','enough      ','spring              ','other                      '
2013-03-19,1071,36.8,-3.452124,'Pangani                ','Arusha       ',2,2,150,'VWC             ',Y,1988,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ','enough      ','spring              ','other                      '
2013-03-19,1298,35.7,-2.143661,'Internal               ','Arusha       ',2,5,120,'VWC             ',Y,2003,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ',insufficient,'spring              ','communal standpipe         '
2013-03-19,1061,36.8,-3.455151,'Pangani                ','Arusha       ',2,2,150,'VWC             ',Y,1988,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ','enough      ','spring              ','other                      '
2013-03-19,1667,37.1,-3.01451,'Internal               ','Kilimanjaro  ',3,7,1,'Water Board     ',Y,2011,'gravity      ','gravity        ',user-group,'pay monthly          ','soft           ','good   ','enough      ','spring              ','communal standpipe         '
2013-03-19,57,39.4,-6.921449,'Wami / Ruvu            ','Dar es Salaam',7,3,240,'VWC             ',N,2010,'submersible  ','submersible    ','other     ','pay per bucket       ','soft           ','good   ','enough      ','machine dbh         ','communal standpipe         '
2013-03-19,1406,34.7,-2.371799,'Lake Victoria          ','Mara         ',20,2,300,'Other           ',Y,2003,'submersible  ','submersible    ','other     ','unknown              ','salty          ','salty  ','enough      ','machine dbh         ','other                      '
2013-03-19,1000,36.8,-3.483916,'Pangani                ','Arusha       ',2,2,100,'VWC             ',Y,2010,'gravity      ','gravity        ',user-group,'pay per bucket       ','soft           ','good   ',insufficient,'spring              ','communal standpipe         '
2013-03-19,56,39.1,-6.889495,'Wami / Ruvu            ','Dar es Salaam',7,2,150,'Private operator',N,2010,'submersible  ','submersible    ',commercial,'pay per bucket       ','soft           ','good   ','enough      ','shallow well        ','communal standpipe         '
2013-03-19,1395,38,-4.512204,'Pangani                ','Kilimanjaro  ',3,3,140,'Water authority ',Y,1996,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ',insufficient,'spring              ','communal standpipe         '
2013-03-19,54,39.1,-6.909439,'Wami / Ruvu            ','Dar es Salaam',7,2,100,'WUG             ',N,2000,'nira/tanira  ','nira/tanira    ',user-group,'never pay            ','soft           ','good   ','enough      ','shallow well        ','hand pump                  '
2013-03-19,1708,36.5,-2.620504,'Internal               ','Arusha       ',2,6,530,'VWC             ',Y,2005,'gravity      ','gravity        ',parastatal,'pay when scheme fails','soft           ','good   ',insufficient,'rainwater harvesting','communal standpipe         '
2013-03-19,37,39.4,-6.919015,'Wami / Ruvu            ','Dar es Salaam',7,3,100,'SWC             ',N,2010,'submersible  ','submersible    ','other     ','pay per bucket       ','soft           ','good   ','enough      ','machine dbh         ','communal standpipe         '
2013-03-19,780,37.3,-3.392559,'Pangani                ','Kilimanjaro  ',3,5,75,'Water Board     ',Y,1999,'gravity      ','gravity        ',user-group,'pay per bucket       ','soft           ','good   ','enough      ','spring              ','communal standpipe         '
2013-03-19,58,39.1,-6.914708,'Wami / Ruvu            ','Dar es Salaam',7,2,1,'VWC             ',N,2000,'submersible  ','submersible    ','unknown   ','unknown              ','unknown        ',unknown,'unknown     ','machine dbh         ','communal standpipe         '
2013-03-19,1319,34.6,-2.109387,'Lake Victoria          ','Mara         ',20,2,100,'Other           ',Y,2006,'submersible  ','submersible    ','other     ','unknown              ','salty          ','salty  ','enough      ','machine dbh         ','other                      '
2013-03-19,1227,37,-2.985172,'Internal               ','Kilimanjaro  ',3,7,1,'Water Board     ',Y,2011,'gravity      ','gravity        ',user-group,'pay monthly          ','soft           ','good   ','enough      ','spring              ','communal standpipe         '
2013-03-19,1344,38,-4.516835,'Pangani                ','Kilimanjaro  ',3,3,200,'Water authority ',Y,1996,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ',insufficient,'spring              ','communal standpipe         '
2013-03-19,1607,37.1,-3.040192,'Internal               ','Kilimanjaro  ',3,7,1,'Water Board     ',Y,2010,'gravity      ','gravity        ',user-group,'pay monthly          ','soft           ','good   ','enough      ','spring              ','communal standpipe         '
2013-03-19,6,39.4,-6.974066,'Wami / Ruvu            ','Dar es Salaam',7,3,100,'SWC             ',N,2000,'nira/tanira  ','nira/tanira    ','other     ','never pay            ','soft           ','good   ','enough      ','shallow well        ','hand pump                  '
2013-03-19,1713,36.5,-2.620305,'Internal               ','Arusha       ',2,6,462,'VWC             ',Y,2011,'gravity      ','gravity        ',parastatal,'pay when scheme fails','soft           ','good   ',insufficient,'river               ','communal standpipe         '
2013-03-19,1078,36.8,-3.445033,'Pangani                ','Arusha       ',2,2,150,'VWC             ',Y,1988,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ','enough      ','spring              ','other                      '
2013-03-19,1036,35.6,-10.664548,'Ruvuma / Southern Coast','Ruvuma       ',10,4,0,'Other           ',Y,1993,'india mark ii','india mark ii  ','other     ','pay monthly          ','soft           ','good   ','seasonal    ','shallow well        ','hand pump                  '
2013-03-19,1330,36.6,-3.410291,'Pangani                ','Arusha       ',2,3,1,'VWC             ',Y,2000,'submersible  ','submersible    ',user-group,'never pay            ','soft           ','good   ','enough      ','river               ','hand pump                  '
2013-03-19,985,37.2,-3.327378,'Pangani                ','Kilimanjaro  ',3,5,50,'Water Board     ',Y,1999,'gravity      ','gravity        ',user-group,'pay per bucket       ','soft           ','good   ','enough      ','spring              ','communal standpipe         '
2013-03-19,1594,37.5,-3.279933,'Pangani                ','Kilimanjaro  ',3,4,1,'Other           ',Y,1972,'gravity      ','gravity        ','other     ','never pay            ','soft           ','good   ',insufficient,'river               ','other                      '
2013-03-19,1281,35.8,-2.127864,'Internal               ','Arusha       ',2,5,280,'VWC             ',Y,2003,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ',insufficient,'spring              ','communal standpipe multiple'
2013-03-19,989,37,-3.426325,'Pangani                ','Arusha       ',2,7,120,'VWC             ',Y,1997.097914,'gravity      ','gravity        ','unknown   ','unknown              ','unknown        ',unknown,'unknown     ','unknown             ','communal standpipe         '
2013-03-19,743,37.5,-3.424258,'Pangani                ','Kilimanjaro  ',3,4,175,'Water Board     ',Y,2008,'gravity      ','gravity        ',user-group,'pay per bucket       ','soft           ','good   ','enough      ','spring              ','communal standpipe         '
2013-03-19,892,37.3,-3.361702,'Pangani                ','Kilimanjaro  ',3,5,100,'Water Board     ',Y,1999,'gravity      ','gravity        ',user-group,'pay per bucket       ','soft           ','good   ','enough      ','spring              ','communal standpipe         '
2013-03-19,977,37.3,-3.328214,'Pangani                ','Kilimanjaro  ',3,5,10,'Water Board     ',Y,1999,'gravity      ','gravity        ',user-group,'pay per bucket       ','soft           ','good   ','enough      ','spring              ','communal standpipe         '
2013-03-19,1514,36.5,-2.655067,'Internal               ','Arusha       ',2,6,253,'VWC             ',Y,2008,'gravity      ','gravity        ',user-group,'unknown              ','soft           ','good   ',insufficient,'river               ','communal standpipe multiple'
2013-03-19,1657,38,-4.493804,'Pangani                ','Kilimanjaro  ',3,3,200,'Water authority ',Y,1996,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ',insufficient,'spring              ','communal standpipe         '
2013-03-19,965,37,-3.432986,'Pangani                ','Arusha       ',2,7,500,'WUA             ',N,2011,'gravity      ','gravity        ',user-group,'unknown              ','soft           ','good   ',insufficient,'rainwater harvesting','communal standpipe         '
2013-03-19,54,39.1,-6.91282,'Wami / Ruvu            ','Dar es Salaam',7,2,1,'VWC             ',N,2000,'submersible  ','submersible    ','unknown   ','unknown              ','unknown        ',unknown,'unknown     ','machine dbh         ','communal standpipe         '
2013-03-19,953,37.2,-3.344828,'Pangani                ','Kilimanjaro  ',3,5,30,'Water Board     ',Y,1999,'gravity      ','gravity        ',user-group,'pay per bucket       ','soft           ','good   ','enough      ','spring              ','communal standpipe         '
2013-03-19,1614,37.1,-3.002052,'Internal               ','Kilimanjaro  ',3,7,1,'Water Board     ',Y,2011,'gravity      ','gravity        ',user-group,'pay monthly          ','soft           ','good   ','enough      ','spring              ','communal standpipe         '
2013-03-19,1251,35.8,-2.136901,'Internal               ','Arusha       ',2,5,260,'VWC             ',Y,2003,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ',insufficient,'spring              ','communal standpipe multiple'
2013-03-19,1070,36.8,-3.453066,'Pangani                ','Arusha       ',2,2,150,'VWC             ',Y,1999,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ','enough      ','spring              ','communal standpipe         '
2013-03-19,1527,37,-2.992918,'Internal               ','Kilimanjaro  ',3,7,1,'Water Board     ',Y,2008,'gravity      ','gravity        ',user-group,'pay monthly          ','soft           ','good   ','enough      ','spring              ','communal standpipe         '
2013-03-19,1492,37.1,-3.067122,'Internal               ','Kilimanjaro  ',3,7,1,'Water Board     ',Y,2011,'gravity      ','gravity        ',user-group,'pay monthly          ','soft           ','good   ','enough      ','spring              ','communal standpipe         '
2013-03-19,-23,39.4,-6.906621,'Wami / Ruvu            ','Dar es Salaam',7,3,80,'SWC             ',N,2000,'india mark ii','india mark ii  ','other     ','never pay            ','salty abandoned','salty  ','enough      ','machine dbh         ','hand pump                  '
2013-03-19,1545,37.1,-3.055969,'Internal               ','Kilimanjaro  ',3,7,1,'Water Board     ',Y,2011,'gravity      ','gravity        ',user-group,'pay monthly          ','soft           ','good   ','enough      ','spring              ','communal standpipe         '
2013-03-19,1406,38,-4.453308,'Pangani                ','Kilimanjaro  ',3,3,210,'Water authority ',Y,1996,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ','enough      ','spring              ','communal standpipe         '
2013-03-19,1606,38,-4.502029,'Pangani                ','Kilimanjaro  ',3,3,120,'Water authority ',Y,1996,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ',insufficient,'spring              ','communal standpipe         '
2013-03-19,36,39.4,-6.914629,'Wami / Ruvu            ','Dar es Salaam',7,3,50,'SWC             ',N,2000,'mono         ','mono           ','other     ','pay per bucket       ','soft           ','good   ','enough      ','machine dbh         ','communal standpipe         '
2013-03-19,1416,34.7,-2.376684,'Lake Victoria          ','Mara         ',20,2,300,'Other           ',Y,2008,'submersible  ','submersible    ','other     ','unknown              ','salty          ','salty  ','enough      ','machine dbh         ','other                      '
2013-03-19,1724,36.5,-2.62399,'Internal               ','Arusha       ',2,6,400,'VWC             ',Y,2008,'gravity      ','gravity        ',user-group,'pay when scheme fails','soft           ','good   ',insufficient,'machine dbh         ','communal standpipe         '
2013-03-19,1530,37.1,-3.064515,'Internal               ','Kilimanjaro  ',3,7,1,'Water Board     ',Y,2011,'gravity      ','gravity        ',user-group,'pay monthly          ','soft           ','good   ','enough      ','spring              ','communal standpipe         '
2013-03-19,1618,37.5,-3.277696,'Pangani                ','Kilimanjaro  ',3,4,1,'Other           ',Y,1972,'gravity      ','gravity        ','other     ','never pay            ','soft           ','good   ','enough      ','river               ','other                      '
2013-03-19,1077,36.8,-3.447641,'Pangani                ','Arusha       ',2,2,150,'VWC             ',Y,1988,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ','enough      ','spring              ','other                      '
2013-03-19,1285,37,-3.021242,'Internal               ','Kilimanjaro  ',3,7,1,'Water Board     ',Y,2011,'gravity      ','gravity        ',user-group,'pay monthly          ','soft           ','good   ','enough      ','spring              ','communal standpipe         '
2013-03-19,1152,36.1,-3.624058,'Internal               ','Arusha       ',2,1,1,'VWC             ',Y,2010,'submersible  ','submersible    ',user-group,'pay per bucket       ','soft           ','good   ',insufficient,'machine dbh         ','communal standpipe         '
2013-03-19,1673,37.1,-3.00251,'Internal               ','Kilimanjaro  ',3,7,1,'Water Board     ',Y,2011,'gravity      ','gravity        ',user-group,'pay monthly          ','soft           ','good   ','enough      ','spring              ','communal standpipe         '
2013-03-19,975,37.3,-3.331261,'Pangani                ','Kilimanjaro  ',3,5,50,'Water Board     ',Y,1999,'gravity      ','gravity        ',user-group,'pay per bucket       ','soft           ','good   ','enough      ','spring              ','communal standpipe         '
2013-03-19,1168,36.3,-2.824253,'Internal               ','Arusha       ',2,6,200,'VWC             ',Y,2005,'gravity      ','gravity        ',user-group,'pay when scheme fails','soft           ','good   ','dry         ','river               ','communal standpipe         '
2013-03-19,72,39.1,-6.908057,'Wami / Ruvu            ','Dar es Salaam',7,2,1,'VWC             ',N,2000,'submersible  ','submersible    ','unknown   ','unknown              ','unknown        ',unknown,'unknown     ','machine dbh         ','communal standpipe         '
2013-03-19,1618,34.9,-10.926916,'Lake Nyasa             ','Ruvuma       ',10,3,30,'VWC             ',Y,1995,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ','dry         ','spring              ','communal standpipe         '
2013-03-19,87,39.1,-6.897859,'Wami / Ruvu            ','Dar es Salaam',7,2,150,'WUG             ',N,2010,'submersible  ','submersible    ',user-group,'pay per bucket       ','salty abandoned','salty  ','enough      ','machine dbh         ','communal standpipe         '
2013-03-19,1469,37,-3.038295,'Internal               ','Kilimanjaro  ',3,7,1,'Water Board     ',Y,2011,'gravity      ','gravity        ',user-group,'pay monthly          ','soft           ','good   ','enough      ','spring              ','communal standpipe         '
2013-03-19,44,39.4,-6.914496,'Wami / Ruvu            ','Dar es Salaam',7,3,20,'VWC             ',N,2000,'mono         ','mono           ','other     ','pay per bucket       ','soft           ','good   ','enough      ','machine dbh         ','communal standpipe         '
2013-03-19,1561,34.9,-10.933706,'Lake Nyasa             ','Ruvuma       ',10,3,30,'VWC             ',Y,1995,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ','dry         ','spring              ','communal standpipe         '
2013-03-19,1446,36.6,-2.63131,'Internal               ','Arusha       ',2,6,750,'VWC             ',Y,2002,'gravity      ','gravity        ',user-group,'pay when scheme fails','soft           ','good   ',insufficient,'machine dbh         ','cattle trough              '
2013-03-19,1085,36.3,-2.784799,'Internal               ','Arusha       ',2,6,450,'VWC             ',Y,2005,'gravity      ','gravity        ',user-group,'pay when scheme fails','soft           ','good   ',insufficient,'river               ','communal standpipe         '
2013-03-19,95,39.1,-6.898412,'Wami / Ruvu            ','Dar es Salaam',7,2,200,'WUG             ',N,2000,'submersible  ','submersible    ',user-group,'pay per bucket       ','salty abandoned','salty  ',insufficient,'machine dbh         ','communal standpipe         '
2013-03-19,2230,37.1,-2.957903,'Internal               ','Kilimanjaro  ',3,7,1,'Water Board     ',Y,2009,'gravity      ','gravity        ',user-group,'pay monthly          ','soft           ','good   ','enough      ','spring              ','communal standpipe         '
2013-03-19,63,39.4,-6.920757,'Wami / Ruvu            ','Dar es Salaam',7,3,70,'SWC             ',N,2000,'mono         ','mono           ','other     ','pay per bucket       ','soft           ','good   ','enough      ','machine dbh         ','communal standpipe         '
2013-03-19,1548,38,-4.500772,'Pangani                ','Kilimanjaro  ',3,3,150,'Water authority ',Y,1996,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ','enough      ','spring              ','communal standpipe         '
2013-03-19,1239,35.8,-2.144847,'Internal               ','Arusha       ',2,5,110,'VWC             ',Y,2003,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ',insufficient,'spring              ','communal standpipe multiple'
2013-03-19,1068,36.8,-3.445799,'Pangani                ','Arusha       ',2,2,150,'VWC             ',Y,2001,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ',insufficient,'spring              ','communal standpipe         '
2013-03-19,1090,36.1,-3.60047,'Internal               ','Arusha       ',2,1,1,'Parastatal      ',Y,2000,'other        ','other          ',parastatal,'never pay            ','soft           ','good   ','seasonal    ','rainwater harvesting','communal standpipe         '
2013-03-19,1514,37.1,-3.058265,'Internal               ','Kilimanjaro  ',3,7,1,'Water Board     ',Y,2011,'gravity      ','gravity        ',user-group,'pay monthly          ','soft           ','good   ','enough      ','spring              ','communal standpipe         '
2013-03-19,1128,37.2,-3.278236,'Pangani                ','Kilimanjaro  ',3,5,247,'Water Board     ',Y,2008,'gravity      ','gravity        ',user-group,'pay per bucket       ','soft           ','good   ','enough      ','spring              ','communal standpipe         '
2013-03-19,1325,37,-3.033599,'Internal               ','Kilimanjaro  ',3,7,1,'Water Board     ',Y,2011,'gravity      ','gravity        ',user-group,'pay monthly          ','soft           ','good   ','enough      ','spring              ','communal standpipe         '
2013-03-19,49,39.1,-6.884644,'Wami / Ruvu            ','Dar es Salaam',7,2,100,'WUG             ',N,2010,'submersible  ','submersible    ',user-group,'pay per bucket       ','salty abandoned','salty  ','enough      ','machine dbh         ','communal standpipe         '
2013-03-19,1237,37.2,-3.250865,'Pangani                ','Kilimanjaro  ',3,5,322,'Water Board     ',Y,2008,'gravity      ','gravity        ',user-group,'pay per bucket       ','soft           ','good   ','enough      ','spring              ','communal standpipe         '
2013-03-19,1083,36.8,-3.443685,'Pangani                ','Arusha       ',2,2,150,'VWC             ',Y,1988,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ','enough      ','spring              ','other                      '
2013-03-19,1145,36.1,-3.623792,'Internal               ','Arusha       ',2,1,1,'VWC             ',Y,2010,'submersible  ','submersible    ',user-group,'pay per bucket       ','soft           ','good   ',insufficient,'machine dbh         ','communal standpipe         '
2013-03-19,1457,34.7,-2.385707,'Lake Victoria          ','Mara         ',20,2,300,'Other           ',Y,1994,'submersible  ','submersible    ','other     ','unknown              ','salty          ','salty  ','enough      ','machine dbh         ','other                      '
2013-03-19,1277,35.8,-2.135308,'Internal               ','Arusha       ',2,5,400,'Parastatal      ',Y,2007,'gravity      ','gravity        ',parastatal,'never pay            ','soft           ','good   ',insufficient,'spring              ','communal standpipe         '
2013-03-19,1326,36.6,-3.39526,'Pangani                ','Arusha       ',2,3,1,'VWC             ',Y,2000,'submersible  ','submersible    ',user-group,'never pay            ','soft           ','good   ','enough      ','river               ','hand pump                  '
2013-03-19,1163,36.3,-2.823652,'Internal               ','Arusha       ',2,6,250,'VWC             ',Y,2000,'gravity      ','gravity        ',user-group,'pay when scheme fails','soft           ','good   ','enough      ','river               ','communal standpipe         '
2013-03-19,748,37.5,-3.419372,'Pangani                ','Kilimanjaro  ',3,4,175,'Water Board     ',Y,2008,'gravity      ','gravity        ',user-group,'pay per bucket       ','soft           ','good   ','enough      ','spring              ','communal standpipe         '
2013-03-19,1068,36.8,-3.444012,'Pangani                ','Arusha       ',2,2,150,'Parastatal      ',Y,2001,'other        ','other          ',parastatal,'never pay            ','soft           ','good   ','seasonal    ','rainwater harvesting','other                      '
2013-03-19,1312,37.1,-3.1736,'Pangani                ','Kilimanjaro  ',3,7,1,'Water Board     ',Y,2009,'gravity      ','gravity        ',user-group,'pay monthly          ','soft           ','good   ','enough      ','spring              ','communal standpipe         '
2013-03-19,1508,36.2,-3.353454,'Internal               ','Arusha       ',2,1,1,'Parastatal      ',Y,2000,'other        ','other          ',parastatal,'never pay            ','soft           ','good   ','seasonal    ','rainwater harvesting','communal standpipe         '
2013-03-19,1708,37.5,-3.264606,'Pangani                ','Kilimanjaro  ',3,4,1,'Other           ',Y,1972,'gravity      ','gravity        ','other     ','never pay            ','soft           ','good   ','enough      ','river               ','other                      '
2013-03-19,57,39.1,-6.882813,'Wami / Ruvu            ','Dar es Salaam',7,2,250,'WUG             ',N,2010,'submersible  ','submersible    ',user-group,'pay per bucket       ','salty abandoned','salty  ','enough      ','machine dbh         ','communal standpipe         '
2013-03-19,1352,37,-3.033215,'Internal               ','Kilimanjaro  ',3,7,1,'Water Board     ',Y,2011,'gravity      ','gravity        ',user-group,'pay monthly          ','soft           ','good   ','enough      ','spring              ','communal standpipe         '
2013-03-19,1203,36.3,-2.82888,'Internal               ','Arusha       ',2,6,250,'VWC             ',Y,2005,'gravity      ','gravity        ',user-group,'pay when scheme fails','soft           ','good   ',insufficient,'river               ','communal standpipe         '
2013-03-19,1651,38,-4.494348,'Pangani                ','Kilimanjaro  ',3,3,150,'Water authority ',Y,1996,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ',insufficient,'spring              ','communal standpipe         '
2013-03-20,1375,36.8,-3.349792,'Pangani                ','Arusha       ',2,7,100,'VWC             ',Y,1998,'gravity      ','gravity        ',user-group,'unknown              ','soft           ','good   ',insufficient,'spring              ','communal standpipe         '
2013-03-20,1217,37.5,-3.308825,'Pangani                ','Kilimanjaro  ',3,4,1,'Other           ',Y,1997.097914,'gravity      ','gravity        ','other     ','never pay            ','soft           ','good   ',insufficient,'river               ','other                      '
2013-03-20,1420,37,-3.16894,'Internal               ','Kilimanjaro  ',3,7,1,'Water Board     ',Y,2001,'gravity      ','gravity        ',user-group,'pay monthly          ','soft           ','good   ','enough      ','spring              ','communal standpipe         '
2013-03-20,1615,38,-4.426883,'Pangani                ','Kilimanjaro  ',3,3,140,'Water authority ',Y,2002,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ',insufficient,'spring              ','communal standpipe         '
2013-03-20,1494,36.3,-3.350262,'Internal               ','Arusha       ',2,1,1,'VWC             ',Y,1990,'other        ','other          ',user-group,'never pay            ','soft           ','good   ','seasonal    ','rainwater harvesting','communal standpipe         '
2013-03-20,1469,37.1,-3.105103,'Pangani                ','Kilimanjaro  ',3,7,1,'Water Board     ',Y,2001,'gravity      ','gravity        ',user-group,'pay monthly          ','soft           ','good   ','enough      ','spring              ','communal standpipe         '
2013-03-20,1338,37.2,-3.218729,'Pangani                ','Kilimanjaro  ',3,5,40,'Water Board     ',Y,2008,'gravity      ','gravity        ',user-group,'pay per bucket       ','soft           ','good   ','enough      ','spring              ','communal standpipe         '
2013-03-20,1293,36.8,-3.364017,'Pangani                ','Arusha       ',2,7,400,'WUA             ',Y,2005,'gravity      ','gravity        ',user-group,'unknown              ','soft           ','good   ','enough      ','spring              ','communal standpipe multiple'
2013-03-20,11,39.2,-6.905731,'Wami / Ruvu            ','Dar es Salaam',7,2,80,'Private operator',N,2010,'submersible  ','submersible    ',commercial,'pay per bucket       ','soft           ','good   ','enough      ','machine dbh         ','communal standpipe         '
2013-03-20,1110,36.8,-3.438309,'Pangani                ','Arusha       ',2,2,150,'VWC             ',Y,2008,'gravity      ','gravity        ',user-group,'never pay            ','soft           ','good   ',insufficient,'spring              ','communal standpipe         '
2013-03-20,1796,34.8,-11.005774,'Lake Nyasa             ','Ruvuma       ',10,3,60,'VWC             ',Y,1995,'gravity      ','gravity        ',user-group,'unknown              ','soft           ','good   ','enough      ','spring              ','communal standpipe         '
2013-03-20,21,39.2,-6.920556,'Wami / Ruvu            ','Dar es Salaam',7,2,100,'Private operator',N,2010,'submersible  ','submersible    ',commercial,'pay per bucket       ','soft           ','good   ','enough      ','machine dbh         ','communal standpipe         '
2013-03-20,1,39.2,-6.90243,'Wami / Ruvu            ','Dar es Salaam',7,2,130,'Private operator',N,2010,'submersible  ','submersible    ',commercial,'pay per bucket       ','soft           ','good   ','enough      ','machine dbh         ','communal standpipe         '
